wave_peak,wave_base,wave_top,chisq,rchisq,wchisq,rwchisq,rms
575.3122,575.2769999963282,575.3409999963267,0.8596799937454191,0.014570847351617273,92.72593624602465,1.5716260380682143,0.11500367845256879
577.2146,577.1819999962831,577.2529999962815,0.3489289956198538,0.0052868029639371785,34.81582005598257,0.527512425090645,0.0696149125566911
577.5081,577.4719999962763,577.5539999962743,0.3468850903665144,0.004505001173591096,34.96307819917556,0.4540659506386437,0.06464780304195013
577.8453,577.7909999962687,577.864999996267,0.035595942941967176,0.0005158832310430025,3.3089741555460734,0.04795614718182715,0.021785604709522347
578.06,578.0479999962627,578.1069999962613,0.21717769525533773,0.004021809171395143,21.048627311900134,0.38978939466481727,0.06016334643498173
578.3065,578.2769999962572,578.3479999962556,0.10191415555300745,0.0015441538720152644,9.657066905992512,0.1463191955453411,0.03762279073488115
578.4658,578.4389999962534,578.4819999962524,0.04197232140641502,0.001104534773853027,3.9175651365015756,0.1030938193816204,0.030885536997117945
578.4969,578.4819999962524,578.5089999962518,0.052093217545611935,0.0023678735248005424,4.9421345552367635,0.22464247978348925,0.043133189717437154
578.7919,578.7499999962461,578.8299999962442,0.1593045783923895,0.0021240610452318604,15.454618844035481,0.20606158458713975,0.04434775293100542
579.3073,579.2539999962341,579.3529999962318,0.2684483023404517,0.0028558330036218267,26.62591093267881,0.28325437162424266,0.051811996906165635
579.3915,579.3599999962316,579.4259999962301,0.06287976155840089,0.0010308157632524736,5.956416074726307,0.09764616515944766,0.030635011079755293
579.8171,579.8049999962211,579.8489999962201,0.005272688323850187,0.00013519713650897916,0.5046832060698507,0.01294059502743207,0.010824548565234269
580.4034,580.3759999962076,580.4219999962065,0.04009652999592615,0.0009779641462421013,3.769660674870877,0.09194294328953359,0.029208177955630688
580.4259,580.4219999962065,580.4909999962049,0.015591593148236191,0.0002436186429411905,1.463019682462526,0.022859682538476967,0.01492437754061464
580.5217,580.4909999962049,580.5549999962034,0.11369784446866267,0.0019270821096383504,10.904723409356626,0.18482582049756993,0.04182340979894149
581.1914,581.1769999961887,581.2239999961876,0.0026384095194943403,6.281927427367477e-05,0.24391108468274825,0.005807406778160672,0.007413964188574519
583.1596,583.1179999961428,583.191999996141,0.042338495279931165,0.0006136013808685677,3.9731355638400787,0.05758167483826201,0.023759488007932372
583.7701,583.742999996128,583.7899999961269,0.013912406703250368,0.0003312477786488183,1.2831477376718898,0.03055113661123547,0.017024741005892453
583.8372,583.7899999961269,583.8609999961252,0.033621677165193306,0.0005094193509877774,3.1209123090286126,0.04728655013679716,0.021609436327805095
584.6993,584.6669999961061,584.7319999961046,0.02741882388191828,0.0004569803980319713,2.5341160284982447,0.04223526714163741,0.020382264974325357
585.5076,585.4679999960872,585.5709999960848,0.13615131614340129,0.0013892991443204214,12.988184950367621,0.13253249949354715,0.03618214021599092
585.7752,585.6949999960818,585.8089999960791,2.761859301083665,0.02533815872553821,336.1881235001245,3.0842947110103167,0.15497150652784572
586.6451,586.6049999960603,586.6899999960583,0.08850957590484669,0.0011063696988105837,8.384628084201017,0.10480785105251271,0.03208085278125623
586.7562,586.7239999960575,586.788999996056,0.0021784008746820243,3.63066812447004e-05,0.20086944175273347,0.0033478240292122243,0.0057450912837672605
587.7788,587.7429999960334,587.8099999960318,0.021142412674912403,0.00034100665604697427,1.9513965278570546,0.031474137546081526,0.017632862315988127
588.0027,587.9769999960279,588.015999996027,0.036844241761678706,0.0010836541694611383,3.4443484796823025,0.10130436704947948,0.030349728895691434
588.128,588.1009999960249,588.1629999960235,0.0659979569520105,0.0011578588938949209,6.182438868078667,0.1084638397908538,0.03236644278084759
588.3817,588.3559999960189,588.4169999960175,0.3569735049863705,0.006374526874756615,35.99810761854763,0.6428233503312076,0.07587909578533157
590.2473,590.2429999959743,590.2739999959736,0.025792294322761894,0.0009920113201062268,2.417320314648947,0.09297385825572874,0.028390301118274692
590.5671,590.5329999959674,590.6119999959656,0.32325984342486314,0.00436837626249815,32.247943099538965,0.4357830148586347,0.06356687850453874
592.211,592.1739999959286,592.2199999959275,0.03801699033830224,0.0009272436667878595,3.534973179677709,0.08621885804091974,0.028440677468328606
593.018,592.9889999959094,593.0599999959077,1.0550083993946153,0.01598497574840326,115.91373124947185,1.756268655295028,0.12104914058363374
593.4654,593.425999995899,593.508999995897,0.009938651540371822,0.00012741860949194643,1.0473076745250707,0.013427021468270137,0.010877374694406812
594.9346,594.8969999958642,594.9599999958627,0.1863145393379757,0.0032123196437582016,17.949953768856474,0.3094819615320082,0.05395520991670656
595.2718,595.2309999958563,595.2969999958548,0.3480229963558969,0.005705295022227818,34.50320954054648,0.565626385910598,0.07207199927807442
